atom_id,uc_id,type,FeO_coord,threshold,is_surface_after_pbc,n_pbc_uc,total_interactions,excluded_due_to_pbc,x,y,z
909,0,FeA,0,4,0,24,6,1,24.78,3.54,14.16
910,0,FeA,0,4,0,24,6,1,28.32,3.54,14.16
911,0,FeA,0,4,0,24,6,1,31.86,3.54,14.16
912,0,FeA,0,4,0,24,6,1,35.4,3.54,14.16
913,0,FeA,0,4,0,24,6,1,38.94,3.54,14.16
914,0,FeA,0,4,0,24,6,1,42.48,3.54,14.16
915,0,FeA,0,4,0,24,6,1,46.02,3.54,14.16
916,0,FeA,0,4,0,24,6,1,49.56,3.54,14.16
917,0,FeA,0,4,0,24,6,1,53.1,3.54,14.16
918,0,FeA,0,4,0,24,6,1,56.64,3.54,14.16
919,0,FeA,0,4,0,24,6,1,60.18,3.54,14.16
920,0,FeA,0,4,0,24,6,1,63.72,3.54,14.16
921,0,FeA,0,4,0,24,6,1,67.26,3.54,14.16
922,0,FeA,0,4,0,24,6,1,70.8,3.54,14.16
923,0,FeA,0,4,0,24,5,1,74.34,3.54,14.16
924,0,FeA,0,4,0,24,5,1,0,7.08,14.16
925,0,FeA,0,4,0,24,6,1,3.54,7.08,14.16
926,0,FeA,0,4,0,24,6,1,7.08,7.08,14.16
927,0,FeA,0,4,0,24,6,1,10.62,7.08,14.16
928,0,FeA,0,4,0,24,6,1,14.16,7.08,14.16
929,0,FeA,0,4,0,24,6,1,17.7,7.08,14.16
930,0,FeA,0,4,0,24,6,1,21.24,7.08,14.16
931,0,FeA,0,4,0,24,6,1,24.78,7.08,14.16
932,0,FeA,0,4,0,24,6,1,28.32,7.08,14.16
933,0,FeA,0,4,0,24,6,1,31.86,7.08,14.16
934,0,FeA,0,4,0,24,6,1,35.4,7.08,14.16
935,0,FeA,0,4,0,24,6,1,38.94,7.08,14.16
936,0,FeA,0,4,0,24,6,1,42.48,7.08,14.16
937,0,FeA,0,4,0,24,6,1,46.02,7.08,14.16
938,0,FeA,0,4,0,24,6,1,49.56,7.08,14.16
939,0,FeA,0,4,0,24,6,1,53.1,7.08,14.16
940,0,FeA,0,4,0,24,6,1,56.64,7.08,14.16
941,0,FeA,0,4,0,24,6,1,60.18,7.08,14.16
942,0,FeA,0,4,0,24,6,1,63.72,7.08,14.16
943,0,FeA,0,4,0,24,6,1,67.26,7.08,14.16
944,0,FeA,0,4,0,24,6,1,70.8,7.08,14.16
945,0,FeA,0,4,0,24,5,1,74.34,7.08,14.16
946,0,FeA,0,4,0,24,5,1,0,10.62,14.16
947,0,FeA,0,4,0,24,6,1,3.54,10.62,14.16
948,0,FeA,0,4,0,24,6,1,7.08,10.62,14.16
949,0,FeA,0,4,0,24,6,1,10.62,10.62,14.16
950,0,FeA,0,4,0,24,6,1,14.16,10.62,14.16
951,0,FeA,0,4,0,24,6,1,17.7,10.62,14.16
952,0,FeA,0,4,0,24,6,1,21.24,10.62,14.16
953,0,FeA,0,4,0,24,6,1,24.78,10.62,14.16
954,0,FeA,0,4,0,24,6,1,28.32,10.62,14.16
955,0,FeA,0,4,0,24,6,1,31.86,10.62,14.16
956,0,FeA,0,4,0,24,6,1,35.4,10.62,14.16
957,0,FeA,0,4,0,24,6,1,38.94,10.62,14.16
958,0,FeA,0,4,0,24,6,1,42.48,10.62,14.16
959,0,FeA,0,4,0,24,6,1,46.02,10.62,14.16
960,0,FeA,0,4,0,24,6,1,49.56,10.62,14.16
961,0,FeA,0,4,0,24,6,1,53.1,10.62,14.16
962,0,FeA,0,4,0,24,6,1,56.64,10.62,14.16
963,0,FeA,0,4,0,24,6,1,60.18,10.62,14.16
964,0,FeA,0,4,0,24,6,1,63.72,10.62,14.16
965,0,FeA,0,4,0,24,6,1,67.26,10.62,14.16
966,0,FeA,0,4,0,24,6,1,70.8,10.62,14.16
967,0,FeA,0,4,0,24,5,1,74.34,10.62,14.16
968,0,FeA,0,4,0,24,5,1,0,14.16,14.16
969,0,FeA,0,4,0,24,6,1,3.54,14.16,14.16
970,0,FeA,0,4,0,24,6,1,7.08,14.16,14.16
971,0,FeA,0,4,0,24,6,1,10.62,14.16,14.16
972,0,FeA,0,4,0,24,6,1,14.16,14.16,14.16
973,0,FeA,0,4,0,24,6,1,17.7,14.16,14.16
974,0,FeA,0,4,0,24,6,1,21.24,14.16,14.16
975,0,FeA,0,4,0,24,6,1,24.78,14.16,14.16
976,0,FeA,0,4,0,24,6,1,28.32,14.16,14.16
977,0,FeA,0,4,0,24,6,1,31.86,14.16,14.16
978,0,FeA,0,4,0,24,6,1,35.4,14.16,14.16
979,0,FeA,0,4,0,24,6,1,38.94,14.16,14.16
980,0,FeA,0,4,0,24,6,1,42.48,14.16,14.16
981,0,FeA,0,4,0,24,6,1,46.02,14.16,14.16
982,0,FeA,0,4,0,24,6,1,49.56,14.16,14.16
983,0,FeA,0,4,0,24,6,1,53.1,14.16,14.16
984,0,FeA,0,4,0,24,6,1,56.64,14.16,14.16
985,0,FeA,0,4,0,24,6,1,60.18,14.16,14.16
986,0,FeA,0,4,0,24,6,1,63.72,14.16,14.16
987,0,FeA,0,4,0,24,6,1,67.26,14.16,14.16
988,0,FeA,0,4,0,24,6,1,70.8,14.16,14.16
989,0,FeA,0,4,0,24,5,1,74.34,14.16,14.16
990,0,FeA,0,4,0,24,5,1,0,17.7,14.16
991,0,FeA,0,4,0,24,6,1,3.54,17.7,14.16
992,0,FeA,0,4,0,24,6,1,7.08,17.7,14.16
993,0,FeA,0,4,0,24,6,1,10.62,17.7,14.16
994,0,FeA,0,4,0,24,6,1,14.16,17.7,14.16
995,0,FeA,0,4,0,24,6,1,17.7,17.7,14.16
996,0,FeA,0,4,0,24,6,1,21.24,17.7,14.16
997,0,FeA,0,4,0,24,6,1,24.78,17.7,14.16
998,0,FeA,0,4,0,24,6,1,28.32,17.7,14.16
999,0,FeA,0,4,0,24,6,1,31.86,17.7,14.16
1000,0,FeA,0,4,0,24,6,1,35.4,17.7,14.16
1001,0,FeA,0,4,0,24,6,1,38.94,17.7,14.16
1002,0,FeA,0,4,0,24,6,1,42.48,17.7,14.16
1003,0,FeA,0,4,0,24,6,1,46.02,17.7,14.16
1004,0,FeA,0,4,0,24,6,1,49.56,17.7,14.16
1005,0,FeA,0,4,0,24,6,1,53.1,17.7,14.16
1006,0,FeA,0,4,0,24,6,1,56.64,17.7,14.16
1007,0,FeA,0,4,0,24,6,1,60.18,17.7,14.16
1008,0,FeA,0,4,0,24,6,1,63.72,17.7,14.16
1009,0,FeA,0,4,0,24,6,1,67.26,17.7,14.16
1010,0,FeA,0,4,0,24,6,1,70.8,17.7,14.16
1011,0,FeA,0,4,0,24,5,1,74.34,17.7,14.16
1012,0,FeA,0,4,0,24,5,1,0,21.24,14.16
1013,0,FeA,0,4,0,24,6,1,3.54,21.24,14.16
1014,0,FeA,0,4,0,24,6,1,7.08,21.24,14.16
1015,0,FeA,0,4,0,24,6,1,10.62,21.24,14.16
1016,0,FeA,0,4,0,24,6,1,14.16,21.24,14.16
1017,0,FeA,0,4,0,24,6,1,17.7,21.24,14.16
1018,0,FeA,0,4,0,24,6,1,21.24,21.24,14.16
1019,0,FeA,0,4,0,24,6,1,24.78,21.24,14.16
1020,0,FeA,0,4,0,24,6,1,28.32,21.24,14.16
1021,0,FeA,0,4,0,24,6,1,31.86,21.24,14.16
1022,0,FeA,0,4,0,24,6,1,35.4,21.24,14.16
1023,0,FeA,0,4,0,24,6,1,38.94,21.24,14.16
1024,0,FeA,0,4,0,24,6,1,42.48,21.24,14.16
1025,0,FeA,0,4,0,24,6,1,46.02,21.24,14.16
1026,0,FeA,0,4,0,24,6,1,49.56,21.24,14.16
1027,0,FeA,0,4,0,24,6,1,53.1,21.24,14.16
1028,0,FeA,0,4,0,24,6,1,56.64,21.24,14.16
1029,0,FeA,0,4,0,24,6,1,60.18,21.24,14.16
1030,0,FeA,0,4,0,24,6,1,63.72,21.24,14.16
1031,0,FeA,0,4,0,24,6,1,67.26,21.24,14.16
1032,0,FeA,0,4,0,24,6,1,70.8,21.24,14.16
1033,0,FeA,0,4,0,24,5,1,74.34,21.24,14.16
1034,0,FeA,0,4,0,24,5,1,0,24.78,14.16
1035,0,FeA,0,4,0,24,6,1,3.54,24.78,14.16
1036,0,FeA,0,4,0,24,6,1,7.08,24.78,14.16
1037,0,FeA,0,4,0,24,6,1,10.62,24.78,14.16
1038,0,FeA,0,4,0,24,6,1,14.16,24.78,14.16
1039,0,FeA,0,4,0,24,6,1,17.7,24.78,14.16
1040,0,FeA,0,4,0,24,6,1,21.24,24.78,14.16
1041,0,FeA,0,4,0,24,6,1,24.78,24.78,14.16
1042,0,FeA,0,4,0,24,6,1,28.32,24.78,14.16
1043,0,FeA,0,4,0,24,6,1,31.86,24.78,14.16
1044,0,FeA,0,4,0,24,6,1,35.4,24.78,14.16
1045,0,FeA,0,4,0,24,6,1,38.94,24.78,14.16
1046,0,FeA,0,4,0,24,6,1,42.48,24.78,14.16
1047,0,FeA,0,4,0,24,6,1,46.02,24.78,14.16
1048,0,FeA,0,4,0,24,6,1,49.56,24.78,14.16
1049,0,FeA,0,4,0,24,6,1,53.1,24.78,14.16
1050,0,FeA,0,4,0,24,6,1,56.64,24.78,14.16
1051,0,FeA,0,4,0,24,6,1,60.18,24.78,14.16
1052,0,FeA,0,4,0,24,6,1,63.72,24.78,14.16
1053,0,FeA,0,4,0,24,6,1,67.26,24.78,14.16
1054,0,FeA,0,4,0,24,6,1,70.8,24.78,14.16
1055,0,FeA,0,4,0,24,5,1,74.34,24.78,14.16
1056,0,FeA,0,4,0,24,5,1,0,28.32,14.16
1057,0,FeA,0,4,0,24,6,1,3.54,28.32,14.16
1058,0,FeA,0,4,0,24,6,1,7.08,28.32,14.16
1059,0,FeA,0,4,0,24,6,1,10.62,28.32,14.16
1060,0,FeA
1,4,0,24,6,1,14.16,28.32,14.16
1061,0,FeA,0,4,0,24,6,1,17.7,28.32,14.16
1062,0,FeA,0,4,0,24,6,1,21.24,28.32,14.16
1063,0,FeA,0,4,0,24,6,1,24.78,28.32,14.16
1064,0,FeA,0,4,0,24,6,1,28.32,28.32,14.16
1065,0,FeA,0,4,0,24,6,1,31.86,28.32,14.16
1066,0,FeA,0,4,0,24,6,1,35.4,28.32,14.16
1067,0,FeA,0,4,0,24,6,1,38.94,28.32,14.16
1068,0,FeA,0,4,0,24,6,1,42.48,28.32,14.16
1069,0,FeA,0,4,0,24,6,1,46.02,28.32,14.16
1070,0,FeA,0,4,0,24,6,1,49.56,28.32,14.16
1071,0,FeA,0,4,0,24,6,1,53.1,28.32,14.16
1072,0,FeA,0,4,0,24,6,1,56.64,28.32,14.16
1073,0,FeA,0,4,0,24,6,1,60.18,28.32,14.16
1074,0,FeA,0,4,0,24,6,1,63.72,28.32,14.16
1075,0,FeA,0,4,0,24,6,1,67.26,28.32,14.16
1076,0,FeA,0,4,0,24,6,1,70.8,28.32,14.16
1077,0,FeA,0,4,0,24,5,1,74.34,28.32,14.16
1078,0,FeA,0,4,0,24,5,1,0,31.86,14.16
1079,0,FeA,0,4,0,24,6,1,3.54,31.86,14.16
1080,0,FeA,0,4,0,24,6,1,7.08,31.86,14.16
1081,0,FeA,0,4,0,24,6,1,10.62,31.86,14.16
1082,0,FeA,0,4,0,24,6,1,14.16,31.86,14.16
1083,0,FeA,0,4,0,24,6,1,17.7,31.86,14.16
1084,0,FeA,0,4,0,24,6,1,21.24,31.86,14.16
1085,0,FeA,0,4,0,24,6,1,24.78,31.86,14.16
1086,0,FeA,0,4,0,24,6,1,28.32,31.86,14.16
1087,0,FeA,0,4,0,24,6,1,31.86,31.86,14.16
1088,0,FeA,0,4,0,24,6,1,35.4,31.86,14.16
1089,0,FeA,0,4,0,24,6,1,38.94,31.86,14.16
1090,0,FeA,0,4,0,24,6,1,42.48,31.86,14.16
1091,0,FeA,0,4,0,24,6,1,46.02,31.86,14.16
1092,0,FeA,0,4,0,24,6,1,49.56,31.86,14.16
1093,0,FeA,0,4,0,24,6,1,53.1,31.86,14.16
1094,0,FeA,0,4,0,24,6,1,56.64,31.86,14.16
1095,0,FeA,0,4,0,24,6,1,60.18,31.86,14.16
1096,0,FeA,0,4,0,24,6,1,63.72,31.86,14.16
1097,0,FeA,0,4,0,24,6,1,67.26,31.86,14.16
1098,0,FeA,0,4,0,24,6,1,70.8,31.86,14.16
1099,0,FeA,0,4,0,24,5,1,74.34,31.86,14.16
1100,0,FeA,0,4,0,24,4,1,0,0,17.7
1101,0,FeA,0,4,0,24,5,1,3.54,0,17.7
1102,0,FeA,0,4,0,24,5,1,7.08,0,17.7
1103,0,FeA,0,4,0,24,5,1,10.62,0,17.7
1104,0,FeA,0,4,0,24,5,1,14.16,0,17.7
1105,0,FeA,0,4,0,24,5,1,17.7,0,17.7
1106,0,FeA,0,4,0,24,5,1,21.24,0,17.7
1107,0,FeA,0,4,0,24,5,1,24.78,0,17.7
1108,0,FeA,0,4,0,24,5,1,28.32,0,17.7
1109,0,FeA,0,4,0,24,5,1,31.86,0,17.7
1110,0,FeA,0,4,0,24,5,1,35.4,0,17.7
1111,0,FeA,0,4,0,24,5,1,38.94,0,17.7
1112,0,FeA,0,4,0,24,5,1,42.48,0,17.7
1113,0,FeA,0,4,0,24,5,1,46.02,0,17.7
1114,0,FeA,0,4,0,24,5,1,49.56,0,17.7
1115,0,FeA,0,4,0,24,5,1,53.1,0,17.7
1116,0,FeA,0,4,0,24,5,1,56.64,0,17.7
1117,0,FeA,0,4,0,24,5,1,60.18,0,17.7
1118,0,FeA,0,4,0,24,5,1,63.72,0,17.7
1119,0,FeA,0,4,0,24,5,1,67.26,0,17.7
1120,0,FeA,0,4,0,24,5,1,70.8,0,17.7
1121,0,FeA,0,4,0,24,4,1,74.34,0,17.7
1122,0,FeA,0,4,0,24,5,1,0,3.54,17.7
1123,0,FeA,0,4,0,24,6,1,3.54,3.54,17.7
1124,0,FeA,0,4,0,24,6,1,7.08,3.54,17.7
1125,0,FeA,0,4,0,24,6,1,10.62,3.54,17.7
1126,0,FeA,0,4,0,24,6,1,14.16,3.54,17.7
1127,0,FeA,0,4,0,24,6,1,17.7,3.54,17.7
1128,0,FeA,0,4,0,24,6,1,21.24,3.54,17.7
1129,0,FeA,0,4,0,24,6,1,24.78,3.54,17.7
1130,0,FeA,0,4,0,24,6,1,28.32,3.54,17.7
1131,0,FeA,0,4,0,24,6,1,31.86,3.54,17.7
1132,0,FeA,0,4,0,24,6,1,35.4,3.54,17.7
1133,0,FeA,0,4,0,24,6,1,38.94,3.54,17.7
1134,0,FeA,0,4,0,24,6,1,42.48,3.54,17.7
1135,0,FeA,0,4,0,24,6,1,46.02,3.54,17.7
1136,0,FeA,0,4,0,24,6,1,49.56,3.54,17.7
1137,0,FeA,0,4,0,24,6,1,53.1,3.54,17.7
1138,0,FeA,0,4,0,24,6,1,56.64,3.54,17.7
1139,0,FeA,0,4,0,24,6,1,60.18,3.54,17.7
1140,0,FeA,0,4,0,24,6,1,63.72,3.54,17.7
1141,0,FeA,0,4,0,24,6,1,67.26,3.54,17.7
1142,0,FeA,0,4,0,24,6,1,70.8,3.54,17.7
1143,0,FeA,0,4,0,24,5,1,74.34,3.54,17.7
1144,0,FeA,0,4,0,24,5,1,0,7.08,17.7
1145,0,FeA,0,4,0,24,6,1,3.54,7.08,17.7
1146,0,FeA,0,4,0,24,6,1,7.08,7.08,17.7
1147,0,FeA,0,4,0,24,6,1,10.62,7.08,17.7
1148,0,FeA,0,4,0,24,6,1,14.16,7.08,17.7
1149,0,FeA,0,4,0,24,6,1,17.7,7.08,17.7
1150,0,FeA,0,4,0,24,6,1,21.24,7.08,17.7
1151,0,FeA,0,4,0,24,6,1,24.78,7.08,17.7
1152,0,FeA,0,4,0,24,6,1,28.32,7.08,17.7
1153,0,FeA,0,4,0,24,6,1,31.86,7.08,17.7
1154,0,FeA,0,4,0,24,6,1,35.4,7.08,17.7
1155,0,FeA,0,4,0,24,6,1,38.94,7.08,17.7
1156,0,FeA,0,4,0,24,6,1,42.48,7.08,17.7
1157,0,FeA,0,4,0,24,6,1,46.02,7.08,17.7
1158,0,FeA,0,4,0,24,6,1,49.56,7.08,17.7
1159,0,FeA,0,4,0,24,6,1,53.1,7.08,17.7
1160,0,FeA,0,4,0,24,6,1,56.64,7.08,17.7
1161,0,FeA,0,4,0,24,6,1,60.18,7.08,17.7
1162,0,FeA,0,4,0,24,6,1,63.72,7.08,17.7
1163,0,FeA,0,4,0,24,6,1,67.26,7.08,17.7
1164,0,FeA,0,4,0,24,6,1,70.8,7.08,17.7
1165,0,FeA,0,4,0,24,5,1,74.34,7.08,17.7
1166,0,FeA,0,4,0,24,5,1,0,10.62,17.7
1167,0,FeA,0,4,0,24,6,1,3.54,10.62,17.7
1168,0,FeA,0,4,0,24,6,1,7.08,10.62,17.7
1169,0,FeA,0,4,0,24,6,1,10.62,10.62,17.7
1170,0,FeA,0,4,0,24,6,1,14.16,10.62,17.7
1171,0,FeA,0,4,0,24,6,1,17.7,10.62,17.7
1172,0,FeA,0,4,0,24,6,1,21.24,10.62,17.7
1173,0,FeA,0,4,0,24,6,1,24.78,10.62,17.7
1174,0,FeA,0,4,0,24,6,1,28.32,10.62,17.7
1175,0,FeA,0,4,0,24,6,1,31.86,10.62,17.7
1176,0,FeA,0,4,0,24,6,1,35.4,10.62,17.7
1177,0,FeA,0,4,0,24,6,1,38.94,10.62,17.7
1178,0,FeA,0,4,0,24,6,1,42.48,10.62,17.7
1179,0,FeA,0,4,0,24,6,1,46.02,10.62,17.7
1180,0,FeA,0,4,0,24,6,1,49.56,10.62,17.7
1181,0,FeA,0,4,0,24,6,1,53.1,10.62,17.7
1182,0,FeA,0,4,0,24,6,1,56.64,10.62,17.7
1183,0,FeA,0,4,0,24,6,1,60.18,10.62,17.7
1184,0,FeA,0,4,0,24,6,1,63.72,10.62,17.7
1185,0,FeA,0,4,0,24,6,1,67.26,10.62,17.7
1186,0,FeA,0,4,0,24,6,1,70.8,10.62,17.7
1187,0,FeA,0,4,0,24,5,1,74.34,10.62,17.7
1188,0,FeA,0,4,0,24,5,1,0,14.16,17.7
1189,0,FeA,0,4,0,24,6,1,3.54,14.16,17.7
1190,0,FeA,0,4,0,24,6,1,7.08,14.16,17.7
1191,0,FeA,0,4,0,24,6,1,10.62,14.16,17.7
1192,0,FeA,0,4,0,24,6,1,14.16,14.16,17.7
1193,0,FeA,0,4,0,24,6,1,17.7,14.16,17.7
1194,0,FeA,0,4,0,24,6,1,21.24,14.16,17.7
1195,0,FeA,0,4,0,24,6,1,24.78,14.16,17.7
1196,0,FeA,0,4,0,24,6,1,28.32,14.16,17.7
1197,0,FeA,0,4,0,24,6,1,31.86,14.16,17.7
1198,0,FeA,0,4,0,24,6,1,35.4,14.16,17.7
1199,0,FeA,0,4,0,24,6,1,38.94,14.16,17.7
1200,0,FeA,0,4,0,24,6,1,42.48,14.16,17.7
1201,0,FeA,0,4,0,24,6,1,46.02,14.16,17.7
1202,0,FeA,0,4,0,24,6,1,49.56,14.16,17.7
1203,0,FeA,0,4,0,24,6,1,53.1,14.16,17.7
1204,0,FeA,0,4,0,24,6,1,56.64,14.16,17.7
1205,0,FeA,0,4,0,24,6,1,60.18,14.16,17.7
1206,0,FeA,0,4,0,24,6,1,63.72,14.16,17.7
1207,0,FeA,0,4,0,24,6,1,67.26,14.16,17.7
1208,0,FeA,0,4,0,24,6,1,70.8,14.16,17.7
1209,0,FeA,0,4,0,24,5,1,74.34,14.16,17.7
1210,0,FeA,0,4,0,24,5,1,0,17.7,17.7
1211,0,FeA,0,4,0,24,6,1,3.54,17.7,17.7
1212,0,FeA,0,4,0,24,6,1,7.08,17.7,17.7
1213,0,FeA,0,4,0,24,6,1,10.62,17.7,17.7
1214,0,FeA,0,4,0,24,6,1,14.16,17.7,17.7
1215,0,FeA,0,4,0,24,6,1,17.7,17.7,17.7
1216,0,FeA,0,4,0,24,6,1,21.24,17.7,17.7
1217,0,FeA,0,4,0,24,6,1,24.78,17.7,17.7
1218,0,FeA,0,4,0,24,6,1,28.32,17.7,17.7
1219,0,FeA,0,4,0,24,6,1,31.86,17.7,17.7
1220,0,FeA,0,4,0,24,6,1,35.4,17.7,17.7
1221,0,FeA,0,4,0,24,6,1,38.94,17.7,17.7
1222,0,FeA,0,4,0,24,6,1,42.48,17.7,17.7
1223,0,FeA,0,4,0,24,6,1,46.02,17.7,17.7
1224,0,FeA,0,4,0,24,6,1,49.56,17.7,17.7
1225,0,FeA,0,4,0,24,6,1,53.1,17.7,17.7
1226,0,FeA,0,4,0,24,6,1,56.64,17.7,17.7
1227,0,FeA,0,4,0,24,6,1,60.18,17.7,17.7
1228,0,FeA,0,4,0,24,6,1,63.72,17.7,17.7
1229,0,FeA,0,4,0,24,6,1,67.26,17.7,17.7
1230,0,FeA,0,4,0,24,6,1,70.8,17.7,17.7
1231,0,FeA,0,4,0,24,5,1,74.34,17.7,17.7
1232,0,FeA,0,4,0,24,5,1,0,21.24,17.7
1233,0,FeA,0,4,0,24,6,1,3.54,21.24,17.7
1234,0,FeA,0,4,0,24,6,1,7.08,21.24,17.7
1235,0,FeA,0,4,0,24,6,1,10.62,21.24,17.7
1236,0,FeA,0,4,0,24,6,1,14.16,21.24,17.7
1237,0,FeA,0,4,0,24,6,1,17.7,21.24,17.7
1238,0,FeA,0,4,0,24,6,1,21.24,21.24,17.7
1239,0,FeA,0,4,0,24,6,1,24.78,21.24,17.7
1240,0,FeA,0,4,0,24,6,1,28.32,21.24,17.7
1241,0,FeA,0,4,0,24,6,1,31.86,21.24,17.7
1242,0,FeA,0,4,0,24,6,1,35.4,21.24,17.7
1243,0,FeA,0,4,0,24,6,1,38.94,21.24,17.7
1244,0,FeA,0,4,0,24,6,1,42.48,21.24,17.7
1245,0,FeA,0,4,0,24,6,1,46.02,21.24,17.7
1246,0,FeA,0,4,0,24,6,1,49.56,21.24,17.7
1247,0,FeA,0,4,0,24,6,1,53.1,21.24,17.7
1248,0,FeA,0,4,0,24,6,1,56.64,21.24,17.7
1249,0,FeA,0,4,0,24,6,1,60.18,21.24,17.7
1250,0,FeA,0,4,0,24,6,1,63.72,21.24,17.7
1251,0,FeA,0,4,0,24,6,1,67.26,21.24,17.7
1252,0,FeA,0,4,0,24,6,1,70.8,21.24,17.7
1253,0,FeA,0,4,0,24,5,1,74.34,21.24,17.7
1254,0,FeA,0,4,0,24,5,1,0,24.78,17.7
1255,0,FeA,0,4,0,24,6,1,3.54,24.78,17.7
1256,0,FeA,0,4,0,24,6,1,7.08,24.78,17.7
1257,0,FeA,0,4,0,24,6,1,10.62,24.78,17.7
1258,0,FeA,0,4,0,24,6,1,14.16,24.78,17.7
1259,0,FeA,0,4,0,24,6,1,17.7,24.78,17.7
1260,0,FeA,0,4,0,24,6,1,21.24,24.78,17.7
1261,0,FeA,0,4,0,24,6,1,24.78,24.78,17.7
1262,0,FeA,0,4,0,24,6,1,28.32,24.78,17.7
1263,0,FeA,0,4,0,24,6,1,31.86,24.78,17.7
1264,0,FeA,0,4,0,24,6,1,35.4,24.78,17.7
1265,21.24,74.34
1235,0,FeA,0,4,0,24,5,1,10.62,21.24,74.34
1236,0,FeA,0,4,0,24,5,1,14.16,21.24,74.34
1237,0,FeA,0,4,0,24,5,1,17.7,21.24,74.34
1238,0,FeA,0,4,0,24,5,1,21.24,21.24,74.34
1239,0,FeA,0,4,0,24,5,1,24.78,21.24,74.34
1240,0,FeA,0,4,0,24,5,1,28.32,21.24,74.34
1241,0,FeA,0,4,0,24,5,1,31.86,21.24,74.34
1242,0,FeA,0,4,0,24,5,1,35.4,21.24,74.34
1243,0,FeA,0,4,0,24,5,1,38.94,21.24,74.34
1244,0,FeA,0,4,0,24,5,1,42.48,21.24,74.34
1245,0,FeA,0,4,0,24,5,1,46.02,21.24,74.34
1246,0,FeA,0,4,0,24,5,1,49.56,21.24,74.34
1247,0,FeA,0,4,0,24,5,1,53.1,21.24,74.34
1248,0,FeA,0,4,0,24,5,1,56.64,21.24,74.34
1249,0,FeA,0,4,0,24,5,1,60.18,21.24,74.34
1250,0,FeA,0,4,0,24,5,1,63.72,21.24,74.34
1251,0,FeA,0,4,0,24,5,1,67.26,21.24,74.34
1252,0,FeA,0,4,0,24,5,1,70.8,21.24,74.34
1253,0,FeA,0,4,0,24,4,1,74.34,21.24,74.34
1254,0,FeA,0,4,0,24,4,1,0,24.78,74.34
1255,0,FeA,0,4,0,24,5,1,3.54,24.78,74.34
1256,0,FeA,0,4,0,24,5,1,7.08,24.78,74.34
1257,0,FeA,0,4,0,24,5,1,10.62,24.78,74.34
1258,0,FeA,0,4,0,24,5,1,14.16,24.78,74.34
1259,0,FeA,0,4,0,24,5,1,17.7,24.78,74.34
1260,0,FeA,0,4,0,24,5,1,21.24,24.78,74.34
1261,0,FeA,0,4,0,24,5,1,24.78,24.78,74.34
1262,0,FeA,0,4,0,24,5,1,28.32,24.78,74.34
1263,0,FeA,0,4,0,24,5,1,31.86,24.78,74.34
1264,0,FeA,0,4,0,24,5,1,35.4,24.78,74.34
1265,0,FeA,0,4,0,24,5,1,38.94,24.78,74.34
1266,0,FeA,0,4,0,24,5,1,42.48,24.78,74.34
1267,0,FeA,0,4,0,24,5,1,46.02,24.78,74.34
1268,0,FeA,0,4,0,24,5,1,49.56,24.78,74.34
1269,0,FeA,0,4,0,24,5,1,53.1,24.78,74.34
1270,0,FeA,0,4,0,24,5,1,56.64,24.78,74.34
1271,0,FeA,0,4,0,24,5,1,60.18,24.78,74.34
1272,0,FeA,0,4,0,24,5,1,63.72,24.78,74.34
1273,0,FeA,0,4,0,24,5,1,67.26,24.78,74.34
1274,0,FeA,0,4,0,24,5,1,70.8,24.78,74.34
1275,0,FeA,0,4,0,24,4,1,74.34,24.78,74.34
1276,0,FeA,0,4,0,24,4,1,0,28.32,74.34
1277,0,FeA,0,4,0,24,5,1,3.54,28.32,74.34
1278,0,FeA,0,4,0,24,5,1,7.08,28.32,74.34
1279,0,FeA,0,4,0,24,5,1,10.62,28.32,74.34
1280,0,FeA,0,4,0,24,5,1,14.16,28.32,74.34
1281,0,FeA,0,4,0,24,5,1,17.7,28.32,74.34
1282,0,FeA,0,4,0,24,5,1,21.24,28.32,74.34
1283,0,FeA,0,4,0,24,5,1,24.78,28.32,74.34
1284,0,FeA,0,4,0,24,5,1,28.32,28.32,74.34
1285,0,FeA,0,4,0,24,5,1,31.86,28.32,74.34
1286,0,FeA,0,4,0,24,5,1,35.4,28.32,74.34
1287,0,FeA,0,4,0,24,5,1,38.94,28.32,74.34
1288,0,FeA,0,4,0,24,5,1,42.48,28.32,74.34
1289,0,FeA,0,4,0,24,5,1,46.02,28.32,74.34
1290,0,FeA,0,4,0,24,5,1,49.56,28.32,74.34
1291,0,FeA,0,4,0,24,5,1,53.1,28.32,74.34
1292,0,FeA,0,4,0,24,5,1,56.64,28.32,74.34
1293,0,FeA,0,4,0,24,5,1,60.18,28.32,74.34
1294,0,FeA,0,4,0,24,5,1,63.72,28.32,74.34
1295,0,FeA,0,4,0,24,5,1,67.26,28.32,74.34
1296,0,FeA,0,4,0,24,5,1,70.8,28.32,74.34
1297,0,FeA,0,4,0,24,4,1,74.34,28.32,74.34
1298,0,FeA,0,4,0,24,4,1,0,31.86,74.34
1299,0,FeA,0,4,0,24,5,1,3.54,31.86,74.34
1300,0,FeA,0,4,0,24,5,1,7.08,31.86,74.34
1301,0,FeA,0,4,0,24,5,1,10.62,31.86,74.34
1302,0,FeA,0,4,0,24,5,1,14.16,31.86,74.34
1303,0,FeA,0,4,0,24,5,1,17.7,31.86,74.34
1304,0,FeA,0,4,0,24,5,1,21.24,31.86,74.34
1305,0,FeA,0,4,0,24,5,1,24.78,31.86,74.34
